"anno","provincia","comune","mese","macro_tipologia","provenienza","arrivi","presenze"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Romania","2","2"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Romania","1","1"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Romania","15","198"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Bulgaria","1","23"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Bulgaria","1","2"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Ucraina","7","11"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Bielorussia","3","18"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Russia","1","3"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Russia","8","11"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Russia","2","2"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Slovenia","3","3"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Slovenia","2","4"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Croazia","3","3"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Altri Paesi Europei","22","436"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Altri Paesi Africa Mediterranea","2","25"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Altri Paesi dell'Africa","1","1"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Altri Paesi dell'Africa","7","10"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Sud Africa","2","7"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Stati Uniti d'America","10","38"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Stati Uniti d'America","6","6"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Canada","2","2"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Messico","2","8"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Brasile",,"29"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Argentina","6","7"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Argentina","1","1"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Altri Paesi Centro - Sud America","2","2"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Israele","38","38"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Cina","3","6"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Cina","1","1"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Corea del Sud","1","1"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Giappone","20","20"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Altri Paesi Asia Occidentale","6","6"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Altri Paesi dell'Asia","8","9"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Australia","3","6"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Australia","3","3"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Nuova Zelanda","1","2"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Piemonte","5","5"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","2","2"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Piemonte","99","335"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Valle d'Aosta","1","28"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Lombardia","479","2122"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Lombardia",,"1"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Lombardia","10","50"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Veneto","119","407"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Veneto","9","10"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Friuli-Venezia Giulia","4","8"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Liguria","1","1"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Liguria","4","8"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Liguria","52","202"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Emilia Romagna",,"1"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Emilia Romagna","147","624"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Toscana","176","362"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Toscana","2","6"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Toscana","2","2"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Umbria","70","426"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Marche","20","31"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Lazio","346","1477"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Lazio","5","5"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Lazio","1","1"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Abruzzo","45","290"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Abruzzo","3","3"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Molise","5","34"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Campania","1","2"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Campania","154","547"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Campania","9","18"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Puglia","1","29"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Puglia","58","411"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Puglia","1","1"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Basilicata","2","4"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Basilicata","8","30"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Calabria","32","92"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Sicilia","68","204"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Sicilia","1","12"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Sicilia","2","4"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","37","47"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Sardegna","142","206"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Sardegna","2426","3969"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Bolzano","12","35"
"2020","Provincia di Sassari","OLBIA","2","Extra-Alberghiero - Complementari","Bolzano","1","1"
"2020","Provincia di Sassari","OLBIA","2","Alberghiero","Trento","26","67"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Francia","2","2"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Francia","18","36"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Paesi Bassi","1","1"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Germania","9","111"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Germania","9","21"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Germania","3","12"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Regno Unito","2","4"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Regno Unito","7","20"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Regno Unito","1","2"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Spagna","8","17"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Spagna","2","2"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Spagna","1","2"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Belgio","2","2"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Svizzera (incluso Liechtenstein)","3","10"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Svizzera (incluso Liechtenstein)","1","2"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Austria","1","1"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Polonia","3","3"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Polonia","1","1"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Repubblica Ceca","6","24"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Romania","5","55"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Ucraina","2","2"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Bielorussia",,"13"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Russia","1","1"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Altri Paesi Europei","8","82"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Egitto","1","11"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Altri Paesi Africa Mediterranea","1","11"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Canada","2","2"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Altri Paesi o territori del Nord Americani","2","7"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Brasile","2","32"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Argentina","2","6"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Argentina","1","1"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Centro - Sud America","1","1"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Altri Paesi Centro - Sud America","1","1"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Cina","3","3"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Giappone","1","2"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Nuova Zelanda","2","29"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Piemonte","9","27"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Piemonte","20","88"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Valle d'Aosta","1","11"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Lombardia","1","24"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Lombardia","74","642"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Lombardia","6","16"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Veneto","3","7"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Veneto","13","100"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Veneto","1","12"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Friuli-Venezia Giulia","2","2"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Liguria","14","180"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Liguria","1","5"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Emilia Romagna","18","131"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Toscana","8","28"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Toscana","2","48"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Toscana","22","69"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Umbria","8","139"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Marche","2","2"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Lazio","13","30"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Lazio","94","738"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Abruzzo","9","70"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Molise",,"13"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Campania","29","204"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Campania","5","65"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Puglia","16","237"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Puglia","1","31"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Basilicata","2","13"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Calabria","4","39"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Calabria","2","2"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Sicilia","9","11"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","15","32"
"2020","Provincia di Sassari","OLBIA","3","Extra-Alberghiero - Complementari","Sardegna","56","167"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Sardegna","617","1780"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Bolzano","3","13"
"2020","Provincia di Sassari","OLBIA","3","Alberghiero","Trento","2","22"
"2020","Provincia di Sassari","OLBIA","4","Non disponibile","Germania","1","30"
"2020","Provincia di Sassari","OLBIA","4","Non disponibile","Nuova Zelanda","2","4"
"2020","Provincia di Sassari","OLBIA","4","Non disponibile","Abruzzo","4","32"
"2020","Provincia di Sassari","OLBIA","4","Non disponibile","Puglia","1","30"
"2020","Provincia di Sassari","OLBIA","4","Non disponibile","Sardegna","52","159"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Francia","1","1"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Paesi Bassi","1","1"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Complementari","Germania","13","109"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Germania","5","5"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Regno Unito","1","1"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Svizzera (incluso Liechtenstein)","1","1"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Complementari","Repubblica Ceca","1","1"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Stati Uniti d'America","1","1"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Complementari","Nuova Zelanda","2","30"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Piemonte","10","12"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Complementari","Piemonte","2","12"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","1","5"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Valle d'Aosta","1","1"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Lombardia","6","17"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Alloggi privati in affitto","Lombardia","3","7"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Veneto","6","52"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Liguria","9","30"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Emilia Romagna","4","8"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Complementari","Toscana","6","38"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Toscana","8","17"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Umbria","2","2"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Marche","1","1"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Lazio","12","29"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Complementari","Lazio","3","29"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Abruzzo","9","99"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Complementari","Campania","2","2"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Campania","3","15"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Complementari","Puglia","1","16"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Puglia","3","3"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Basilicata","1","2"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Calabria","1","4"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Sicilia","2","26"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Complementari","Sicilia","5","15"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Alloggi privati in affitto","Sicilia","2","2"
"2020","Provincia di Sassari","OLBIA","5","Alberghiero","Sardegna","247","568"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Complementari","Sardegna","103","247"
"2020","Provincia di Sassari","OLBIA","5","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","21","123"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Francia","8","14"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Francia","16","51"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Francia","146","271"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Paesi Bassi","45","77"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Paesi Bassi","2","3"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Germania","17","101"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Germania","170","384"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Germania","74","247"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Regno Unito","1","6"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Regno Unito","1","1"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Regno Unito","33","68"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Irlanda","5","8"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Danimarca","5","6"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Grecia","2","4"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Portogallo","3","4"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Portogallo","11","18"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Spagna","7","30"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Spagna","24","48"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Belgio","1","2"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Belgio","16","25"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Lussemburgo","3","15"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Norvegia","3","7"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Svezia","10","19"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Finlandia","1","2"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Svizzera (incluso Liechtenstein)","93","235"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Svizzera (incluso Liechtenstein)","17","53"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Austria","1","2"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Austria","2","20"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Austria","33","88"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Turchia","3","5"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Lettonia","4","6"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Polonia","13","19"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Polonia","3","9"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Repubblica Ceca","12","23"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Repubblica Ceca",,"1"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Slovacchia","3","8"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Ungheria","4","12"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Ungheria","5","29"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Romania","8","12"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Ucraina","4","21"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Bielorussia","2","3"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Moldavia","1","2"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Russia","9","14"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Slovenia","3","5"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Croazia","3","4"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Altri Paesi Europei","4","16"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Altri Paesi Europei","9","25"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Altri Paesi Africa Mediterranea","1","2"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Altri Paesi dell'Africa","4","30"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Stati Uniti d'America","2","8"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Stati Uniti d'America","3","3"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Stati Uniti d'America","24","82"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Canada","1","1"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Canada","8","10"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Altri Paesi o territori del Nord Americani","3","5"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Venezuela","1","10"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Brasile","9","29"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Altri Paesi Centro - Sud America","1","1"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Corea del Sud","1","1"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Altri Paesi Asia Occidentale","1","3"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Altri Paesi dell'Asia","3","16"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Nuova Zelanda","1","1"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Nuova Zelanda","4","22"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Piemonte","198","564"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Piemonte","21","73"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","4","16"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Valle d'Aosta","3","3"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Valle d'Aosta","8","19"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Lombardia","55","162"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Lombardia","31","171"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Lombardia","645","2298"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Veneto","31","91"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Veneto","19","53"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Veneto","210","972"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Friuli-Venezia Giulia","25","87"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Friuli-Venezia Giulia","11","29"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Liguria","6","38"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Liguria","7","15"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Liguria","70","279"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Emilia Romagna","15","33"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Emilia Romagna","17","133"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Emilia Romagna","160","713"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Toscana","227","925"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Toscana","27","89"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Toscana","14","36"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Umbria","45","237"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Umbria","2","2"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Marche","30","102"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Marche","3","4"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Lazio","25","61"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Lazio","556","1879"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Lazio","15","113"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Abruzzo","7","14"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Abruzzo","42","314"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Molise","2","7"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Campania","5","24"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Campania","120","292"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Campania","16","64"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Puglia","1","2"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Puglia","45","257"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Puglia","5","42"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Basilicata","2","2"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Basilicata","8","11"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Calabria","28","111"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Sicilia","5","12"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Sicilia","42","82"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Sicilia","4","21"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Sardegna","156","242"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Sardegna","1313","2570"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","47","141"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Bolzano","19","53"
